season_end,player_id,name,age,team,pos,g,gs,mp,per,ts_pct,usg_pct,ws,bpm,vorp,awards
1998,willitr01,Travis Williams,28,CHH,SF,39,0,365,13.7,.488,21.4,0.5,-3.2,-0.1,
1998,causwdu01,Duane Causwell,29,MIA,C,37,2,363,9.2,.443,15.2,0.5,-4.7,-0.2,
1998,grantga01,Gary Grant,32,POR,PG,22,2,359,16.1,.529,15.5,1.1,1.8,0.3,
1998,bennema01,Mario Bennett,24,LAL,PF,45,4,354,22.2,.573,21.8,1.5,0.9,0.3,
1998,jonespo01,Popeye Jones,27,TOR,PF,14,4,352,13.4,.443,18.9,0.3,-4.5,-0.2,
1998,laudepr01,Priest Lauderdale,24,DEN,C,39,0,345,10.0,.458,26.8,-0.6,-7.4,-0.5,
1998,ellisha01,Harold Ellis,27,DEN,SF,27,3,344,18.1,.591,20.9,0.9,0.1,0.2,
1998,royaldo01,Donald Royal,31,2TM,SF,31,5,323,8.3,.473,13.4,0.4,-4.0,-0.2,
1998,royaldo01,Donald Royal,31,ORL,SF,2,0,18,-1.6,.322,27.4,-0.1,-15.6,-0.1,
1998,royaldo01,Donald Royal,31,CHH,SF,29,5,305,8.9,.488,12.6,0.5,-3.3,-0.1,
1998,pollasc01,Scot Pollard,22,DET,C,33,0,317,13.3,.555,13.5,0.9,-2.0,0.0,
1998,brooksc01,Scott Brooks,32,CLE,PG,43,0,312,13.9,.528,12.8,1.0,2.6,0.4,
1998,garnech01,Chris Garner,22,TOR,PG,38,0,293,5.6,.363,14.7,-0.4,-7.1,-0.4,
1998,packro01,Robert Pack,28,DAL,PG,12,10,292,9.0,.413,23.8,-0.6,-4.9,-0.2,
1998,smithch04,Charles Smith,22,2TM,SG,34,0,292,9.8,.458,24.0,-0.3,-5.1,-0.2,
1998,smithch04,Charles Smith,22,MIA,SG,11,0,32,-0.5,.265,36.3,-0.2,-16.2,-0.1,
1998,smithch04,Charles Smith,22,LAC,SG,23,0,260,11.1,.491,22.5,-0.1,-3.7,-0.1,
1998,mcmilna01,Nate McMillan,33,SEA,SG,18,1,279,12.7,.460,13.2,0.8,2.3,0.3,
1998,overtdo01,Doug Overton,28,PHI,PG,23,2,277,5.2,.443,15.1,-0.2,-6.9,-0.3,
1998,vaughlo01,Loy Vaught,29,LAC,PF,10,6,265,7.8,.428,16.8,-0.2,-7.1,-0.3,
1998,crawfch01,Chris Crawford,22,ATL,PF,40,0,256,20.4,.536,28.6,0.9,0.3,0.1,
1998,barrydr01,Drew Barry,24,ATL,PG,27,0,256,10.7,.640,13.3,0.3,-3.2,-0.1,
1998,newbiiv01,Ivano Newbill,27,VAN,PF,28,2,249,7.6,.413,15.6,-0.1,-6.9,-0.3,
1998,croshau01,Austin Croshere,22,IND,PF,26,0,243,7.7,.412,20.6,0.0,-6.1,-0.3,
1998,madkige01,Gerald Madkins,28,GSW,SG,19,0,243,9.8,.499,9.0,0.3,-0.3,0.1,
1998,waltere01,Rex Walters,27,2TM,SG,38,0,235,11.8,.612,17.9,0.4,-1.6,0.0,
1998,waltere01,Rex Walters,27,PHI,SG,19,0,127,9.7,.576,18.9,0.1,-3.6,-0.1,
1998,waltere01,Rex Walters,27,MIA,SG,19,0,108,14.2,.659,16.8,0.3,0.7,0.1,
1998,obannch01,Charles O'Bannon,22,DET,SG,30,0,234,10.5,.423,16.8,0.2,-2.1,0.0,
1998,millean01,Anthony Miller,26,ATL,PF,37,0,228,16.4,.571,16.9,0.8,-1.8,0.0,
1998,garriki01,Kiwane Lemorris Garris,23,DEN,SG,28,0,225,8.7,.447,18.4,-0.1,-5.6,-0.2,
1998,bowiean01,Anthony Bowie,34,NYK,SG,27,3,224,12.9,.596,14.6,0.7,0.4,0.1,
1998,conloma01,Marty Conlon,30,MIA,C,18,0,209,17.2,.541,20.6,0.8,0.8,0.1,
1998,butlemi02,Mitchell Butler,27,CLE,SG,18,0,206,4.8,.360,13.3,0.1,-2.9,0.0,
1998,benjabe01,Benoit Benjamin,33,PHI,C,14,0,197,12.5,.581,15.1,0.4,-3.2,-0.1,
1998,parkean01,Anthony Parker,22,PHI,SG,37,0,196,14.0,.501,19.0,0.4,1.0,0.1,
1998,popema01,Mark Pope,25,IND,SF,28,0,193,3.4,.402,14.4,0.0,-7.6,-0.3,
1998,scottsh01,Shawnelle Scott,25,CLE,C,41,0,188,10.6,.501,13.2,0.5,-2.5,0.0,
1998,mcdanxa01,Xavier McDaniel,34,NJN,SF,20,0,180,4.3,.373,10.0,0.0,-5.9,-0.2,
1998,willihe01,Herb Williams,39,NYK,PF,27,0,178,6.1,.398,13.6,0.2,-4.2,-0.1,
1998,farmeto01,Tony Farmer,28,CHH,C,27,2,169,13.9,.477,21.7,0.4,-2.5,0.0,
1998,thompbr01,Brooks Thompson,27,2TM,PG,30,0,167,11.2,.496,20.9,0.2,-1.9,0.0,
1998,thompbr01,Brooks Thompson,27,PHO,PG,13,0,46,11.4,.459,32.8,0.0,-3.2,0.0,
1998,thompbr01,Brooks Thompson,27,NYK,PG,17,0,121,11.2,.529,16.4,0.2,-1.4,0.0,
1998,jameshe01,Henry James,32,CLE,PF,28,0,166,10.6,.582,22.4,0.3,-3.4,-0.1,
1998,milicma01,Marko Milič,20,PHO,SF,33,0,163,18.4,.644,25.7,0.3,-0.5,0.1,
1998,willimi02,Micheal Williams,31,MIN,PG,25,0,161,13.9,.512,21.7,0.3,-1.9,0.0,
1998,wheatde01,DeJuan Wheat,24,MIN,PG,34,0,150,13.5,.504,19.4,0.2,0.0,0.1,
1998,shammgo01,God Shammgod,21,WAS,PG,20,0,146,9.2,.428,28.1,-0.1,-6.2,-0.2,
1998,curlebi01,Bill Curley,25,MIN,PF,11,1,146,7.8,.495,11.4,0.2,-6.4,-0.2,
1998,willier01,Eric Williams,25,DEN,SF,4,4,145,17.0,.489,28.2,0.1,-0.2,0.1,
1998,larueru01,Rusty LaRue,24,CHI,PG,14,0,140,7.3,.466,18.7,0.1,-3.6,-0.1,
1998,willibr01,Brandon Williams,22,GSW,SG,9,2,140,2.9,.357,18.9,-0.3,-9.1,-0.3,
1998,jonesch01,Charles Jones,40,HOU,PF,24,0,127,7.8,.689,5.3,0.2,-3.4,0.0,
1998,greenli01,Litterial Green,27,MIL,PG,21,0,124,5.4,.393,14.6,-0.1,-4.9,-0.1,
1998,willilo01,Lorenzo Williams,28,WAS,PF,14,6,111,14.1,.727,8.0,0.4,-0.7,0.0,
1998,stewake01,Kebu Stewart,24,PHI,PF,15,0,110,14.0,.541,18.4,0.2,-1.4,0.0,
1998,taylojo01,Johnny Taylor,23,ORL,SF,12,0,108,4.4,.431,22.1,-0.1,-9.6,-0.2,
1998,rogerro02,Roy Rogers,24,2TM,PF,15,0,106,5.4,.362,13.4,-0.1,-8.8,-0.2,
1998,rogerro02,Roy Rogers,24,BOS,PF,9,0,37,8.2,.394,11.5,0.0,-1.8,0.0,
1998,rogerro02,Roy Rogers,24,TOR,PF,6,0,69,3.9,.346,14.5,-0.1,-12.6,-0.2,
1998,westma01,Mark West,37,IND,C,15,1,105,5.1,.486,14.3,0.0,-5.5,-0.1,
1998,collija01,James Collins,24,LAC,SG,23,0,103,15.3,.482,29.8,0.0,-1.0,0.0,
1998,lohaubr01,Brad Lohaus,33,SAS,PF,9,0,102,5.2,.426,11.6,0.1,-4.2,-0.1,
1998,jonesdo01,Dontae' Jones,22,BOS,SF,15,0,91,3.8,.386,32.3,-0.3,-10.9,-0.2,
1998,salvake01,Kevin Salvadori,27,SAC,C,16,0,87,2.1,.160,10.5,-0.2,-8.3,-0.1,
1998,livinra01,Randy Livingston,22,ATL,PG,12,0,82,5.2,.352,11.4,0.0,-1.3,0.0,
1998,daniell01,Lloyd Daniels,30,TOR,SG,6,0,82,13.5,.509,20.0,0.1,-3.3,0.0,
1998,lawsoja01,Jason Lawson,23,ORL,C,17,0,80,21.5,.670,12.3,0.5,4.8,0.1,
1998,smithto02,Tony Smith,29,MIL,PG,7,0,80,6.4,.369,19.8,-0.1,-3.3,0.0,
1998,legleti01,Tim Legler,31,WAS,SG,8,0,76,-4.5,.217,14.5,-0.3,-13.4,-0.2,
1998,thomaku01,Kurt Thomas,25,DAL,PF,5,0,73,6.4,.399,35.3,-0.2,-16.8,-0.3,
1998,dayto01,Todd Day,28,MIA,SG,5,0,69,14.8,.429,25.7,0.1,0.1,0.0,
1998,hensost01,Steve Henson,29,DET,PG,23,0,65,14.1,.619,25.1,0.1,-2.7,0.0,
1998,zidekge01,George Zídek,24,2TM,C,12,0,64,9.1,.402,28.7,0.0,-12.0,-0.2,
1998,zidekge01,George Zídek,24,DEN,C,6,0,42,12.7,.444,25.2,0.0,-8.1,-0.1,
1998,zidekge01,George Zídek,24,SEA,C,6,0,22,2.3,.349,35.3,-0.1,-19.6,-0.1,
1998,olivebr01,Brian Oliver,29,ATL,SG,5,0,61,6.3,.361,16.5,0.0,-8.3,-0.1,
1998,dareyi01,Yinka Dare,25,NJN,C,10,0,60,4.5,.279,17.0,-0.1,-11.1,-0.1,
1998,grahagr01,Greg Graham,27,CLE,SG,6,0,56,2.1,.621,18.9,-0.1,-8.8,-0.1,
1998,howarst01,Stephen Howard,27,SEA,SF,13,0,53,9.8,.432,30.5,0.0,-10.0,-0.1,
1998,haleyja01,Jack Haley,34,NJN,C,16,0,51,7.2,.404,26.6,0.0,-12.2,-0.1,
1998,nordgje01,Jeff Nordgaard,24,MIL,PF,13,0,48,11.6,.410,23.7,0.0,-3.7,0.0,
1998,dumasto01,Tony Dumas,25,CLE,SG,7,0,47,5.4,.526,18.0,0.0,-6.0,0.0,
1998,kemptti01,Tim Kempton,34,2TM,PF,8,0,47,-1.4,.222,12.2,-0.1,-12.5,-0.1,
1998,kemptti01,Tim Kempton,34,ORL,PF,3,0,15,-5.1,.000,6.1,0.0,-13.2,0.0,
1998,kemptti01,Tim Kempton,34,TOR,PF,5,0,32,0.4,.286,15.1,-0.1,-12.1,-0.1,
1998,listeal01,Alton Lister,39,POR,C,7,0,44,2.4,.375,10.3,0.0,-7.0,-0.1,
1998,wrighsh01,Sharone Wright,25,TOR,C,7,0,44,10.7,.508,17.7,0.0,-6.4,-0.1,
1998,burtowi01,Willie Burton,29,SAS,SF,13,0,43,21.4,.514,29.8,0.2,4.3,0.1,
1998,macledo01,Don MacLean,28,NJN,SF,9,0,42,-6.5,.150,12.4,-0.2,-15.0,-0.1,
1998,llamaho01,Horacio Llamas,24,PHO,C,8,0,42,8.6,.472,37.1,-0.1,-16.7,-0.2,
1998,robinla01,Larry Robinson,30,VAN,SF,6,0,41,15.8,.428,23.7,0.0,-2.4,0.0,
1998,myerspe01,Pete Myers,34,NYK,SG,9,0,40,16.3,.554,19.5,0.1,3.0,0.0,
1998,cunniwi01,William Cunningham,23,2TM,C,7,2,39,9.3,.444,10.7,0.1,-3.1,0.0,
1998,cunniwi01,William Cunningham,23,UTA,C,6,2,38,8.7,.444,11.0,0.1,-3.5,0.0,
1998,cunniwi01,William Cunningham,23,PHI,C,1,0,1,33.3,,0.0,0.0,9.5,0.0,
1998,stephjo01,Joe Stephens,25,HOU,SF,7,0,37,17.7,.441,40.0,0.0,-0.2,0.0,
1998,grimmde01,Derek Grimm,23,SAC,SF,9,0,34,7.9,.470,23.4,0.0,-2.5,0.0,
1998,webbsp01,Spud Webb,34,ORL,PG,4,0,34,3.2,.466,26.8,-0.1,-11.4,-0.1,
1998,grayeje01,Jeff Grayer,32,2TM,SG,5,0,34,2.7,.455,19.7,-0.1,-9.8,-0.1,
1998,grayeje01,Jeff Grayer,32,CHH,SG,1,0,11,-20.0,.000,25.2,-0.1,-29.0,-0.1,
1998,grayeje01,Jeff Grayer,32,GSW,SG,4,0,23,13.5,.714,17.1,0.1,-0.6,0.0,
1998,cottoja02,James Cotton,22,SEA,SG,9,0,33,12.5,.481,43.5,-0.1,-10.7,-0.1,
1998,breauti01,Tim Breaux,27,MIL,SF,6,0,30,11.6,.421,19.6,0.0,-0.3,0.0,
1998,roziecl01,Clifford Rozier,25,MIN,C,6,0,30,-1.7,.466,15.5,-0.1,-15.5,-0.1,
1998,langan02,Antonio Lang,25,MIA,SF,6,0,29,14.9,.704,20.1,0.1,-2.5,0.0,
1998,motenla01,Lawrence Moten,25,WAS,SG,8,0,27,-0.2,.305,25.9,-0.1,-14.7,-0.1,
1998,hansore01,Reggie Hanson,29,BOS,SF,8,0,26,6.9,.500,15.0,0.0,-5.6,0.0,
1998,hudsotr01,Troy Hudson,21,UTA,PG,8,0,23,19.1,.429,30.2,0.0,-0.6,0.0,
1998,boothke01,Keith Booth,23,CHI,SF,6,0,17,13.8,.579,30.7,0.0,-7.0,0.0,
1998,stokeed01,Ed Stokes,26,TOR,C,4,0,17,6.4,.387,15.2,0.0,-7.6,0.0,
1998,whitedo01,Donald Whiteside,28,ATL,PG,3,0,16,0.7,.347,11.2,0.0,-7.7,0.0,
1998,davisbe01,Ben Davis,25,NYK,PF,7,0,13,7.7,.200,36.1,0.0,-17.6,0.0,
1998,higgise01,Sean Higgins,29,POR,SF,2,0,12,-15.1,.000,22.6,-0.1,-20.4,-0.1,
1998,bohanet01,Etdrick Bohannon,24,IND,PF,5,0,11,-10.3,.000,30.3,-0.1,-23.9,-0.1,
1998,chambto01,Tom Chambers,38,PHI,PF,1,0,10,31.5,1.042,17.4,0.1,12.5,0.0,
1998,oliveji01,Jimmy Oliver,28,WAS,SG,1,0,10,19.7,.625,17.8,0.0,7.7,0.0,
1998,sealssh01,Shea Seals,22,LAL,SG,4,0,9,4.9,.205,47.8,-0.1,-17.5,0.0,
1998,wingfdo01,Dontonio Wingfield,23,POR,SF,3,0,9,-7.1,.129,24.6,-0.1,-22.9,0.0,
1998,mccanbo01,Bob McCann,33,TOR,SF,1,0,5,-7.3,.000,8.8,0.0,-17.4,0.0,
1998,mcdonmi01,Michael McDonald,28,CHH,C,1,0,4,-22.1,,23.1,-0.1,-32.4,0.0,
1998,caldwad01,Adrian Caldwell,31,DAL,PF,1,0,3,0.0,,0.0,0.0,-5.6,0.0,
1998,,League Average,,,,,,,,.524,19.9,,,,
1999,kiddja01,Jason Kidd,25,PHO,PG,50,50,2060,22.5,.527,21.4,8.1,5.5,3.9,MVP-5;NBA1;DEF1
1999,finlemi01,Michael Finley,25,DAL,SF,50,50,2051,19.2,.517,24.2,5.4,2.0,2.1,
1999,abdursh01,Shareef Abdur-Rahim,22,VAN,SF,50,50,2021,20.7,.530,28.9,4.6,2.0,2.1,
1999,pippesc01,Scottie Pippen,33,HOU,SF,50,50,2011,16.8,.530,19.7,4.9,2.5,2.3,DPOY-7;DEF1
1999,paytoga01,Gary Payton,30,SEA,PG,50,50,2008,23.1,.519,27.1,7.2,5.1,3.6,MVP-9;DPOY-3;NBA2;DEF1
1999,iversal01,Allen Iverson,23,PHI,SG,48,48,1990,22.2,.508,32.6,7.2,5.7,3.9,MVP-4;NBA1
1999,duncati01,Tim Duncan,22,SAS,PF,50,50,1963,23.2,.541,27.2,8.7,4.5,3.2,MVP-3;DPOY-5;NBA1;DEF1
1999,hardaan01,Anfernee Hardaway,27,ORL,SG,50,50,1944,16.7,.488,22.4,5.0,2.8,2.3,MVP-16
1999,mcdyean01,Antonio McDyess,24,DEN,C,50,50,1937,21.7,.515,27.3,4.2,0.7,1.3,NBA3
1999,richmmi01,Mitch Richmond,33,WAS,SG,50,50,1912,15.5,.527,25.7,3.3,-0.2,0.9,
1999,bryanko01,Kobe Bryant,20,LAL,SG,50,50,1896,18.9,.549,25.3,5.2,2.1,1.9,NBA3
1999,marbust01,Stephon Marbury,21,2TM,PG,49,49,1895,20.8,.519,27.2,5.3,2.7,2.2,
1999,marbust01,Stephon Marbury,21,MIN,PG,18,18,661,18.8,.466,26.4,1.3,2.3,0.7,
1999,marbust01,Stephon Marbury,21,NJN,PG,31,31,1234,21.8,.547,27.6,4.0,2.9,1.5,
1999,jonesed02,Eddie Jones,27,2TM,SF,50,50,1881,18.5,.546,20.0,6.0,4.4,3.0,DPOY-7;DEF2
1999,jonesed02,Eddie Jones,27,LAL,SG,20,20,724,16.4,.517,17.6,2.0,3.5,1.0,
1999,jonesed02,Eddie Jones,27,CHH,SF,30,30,1157,19.8,.563,21.5,4.0,5.0,2.0,
1999,hillgr01,Grant Hill,26,DET,SF,50,50,1852,23.9,.543,29.6,7.3,6.2,3.8,MVP-8;NBA2
1999,wesleda01,David Wesley,28,CHH,PG,50,50,1848,16.9,.561,19.8,4.8,1.7,1.7,
1999,malonka01,Karl Malone,35,UTA,PF,49,49,1832,25.6,.577,30.5,9.6,6.7,4.0,MVP-1;NBA1;DEF1
1999,mutomdi01,Dikembe Mutombo,32,ATL,C,50,50,1829,18.8,.584,14.3,7.9,3.7,2.6,DPOY-2;DEF2
1999,houstal01,Allan Houston,27,NYK,SG,50,50,1815,13.1,.515,24.3,2.9,-0.7,0.6,
1999,willija02,Jason Williams,23,SAC,PG,50,50,1805,12.8,.483,19.1,2.1,-1.0,0.5,ROY-2
1999,vanexni01,Nick Van Exel,27,DEN,PG,50,50,1802,16.7,.488,24.3,2.2,-0.8,0.6,
1999,millere01,Reggie Miller,33,IND,SG,50,50,1787,18.7,.590,22.9,6.4,3.2,2.3,
1999,olajuha01,Hakeem Olajuwon,36,HOU,C,50,50,1784,23.1,.559,25.9,6.5,3.2,2.3,MVP-13;DPOY-7;NBA3
1999,garneke01,Kevin Garnett,22,MIN,PF,47,47,1780,22.4,.493,27.8,5.4,5.3,3.3,MVP-10;DPOY-7;NBA3
1999,hardati01,Tim Hardaway,32,MIA,PG,48,48,1772,18.8,.511,26.5,5.4,3.3,2.4,NBA2
1999,russebr01,Bryon Russell,28,UTA,SF,50,50,1770,14.1,.572,16.7,5.6,1.5,1.6,
1999,chrisdo01,Doug Christie,28,TOR,SG,50,50,1768,16.9,.501,22.5,4.2,1.5,1.6,
1999,schrede01,Detlef Schrempf,36,SEA,SF,50,39,1765,18.4,.573,19.5,5.8,2.0,1.8,
1999,blaylmo01,Mookie Blaylock,31,ATL,PG,48,48,1763,16.7,.463,21.5,4.7,4.0,2.7,DEF2
1999,divacvl01,Vlade Divac,30,SAC,C,50,50,1761,18.0,.533,19.4,5.2,2.2,1.8,
1999,cartevi01,Vince Carter,22,TOR,SF,50,49,1760,19.6,.516,25.6,5.0,2.8,2.1,MVP-16;ROY-1
1999,bibbymi01,Mike Bibby,20,VAN,PG,50,50,1758,14.8,.487,21.5,1.3,-1.8,0.1,
1999,hunteli01,Lindsey Hunter,28,DET,PG,49,49,1755,13.9,.517,17.7,4.0,1.1,1.4,
1999,mournal01,Alonzo Mourning,28,MIA,C,46,46,1753,24.6,.563,27.1,7.9,4.7,3.0,MVP-2;DPOY-1;NBA1;DEF1
1999,robincl02,Clifford Robinson,32,PHO,SF,50,35,1740,18.3,.559,21.8,5.3,2.8,2.1,DPOY-7
1999,allenra02,Ray Allen,23,MIL,SG,50,50,1719,18.9,.564,24.5,5.2,2.4,1.9,
1999,webbech01,Chris Webber,25,SAC,PF,42,42,1719,19.5,.491,24.9,3.6,1.9,1.7,MVP-7;NBA2
1999,snower01,Eric Snow,25,PHI,PG,48,48,1716,12.9,.499,13.9,3.8,-0.1,0.8,
1999,onealsh01,Shaquille O'Neal,26,LAL,C,49,49,1705,30.6,.584,32.4,9.0,7.1,3.9,MVP-6;NBA2
1999,starkjo01,John Starks,33,GSW,SG,50,50,1686,13.9,.447,22.5,3.0,0.8,1.2,
1999,stoudda01,Damon Stoudamire,25,POR,PG,50,50,1673,14.7,.462,21.7,3.6,0.1,0.9,
1999,johnsav01,Avery Johnson,33,SAS,PG,50,50,1672,14.0,.487,17.0,3.9,0.1,0.9,
1999,grantho01,Horace Grant,33,ORL,PF,50,50,1660,13.3,.455,14.5,4.1,0.7,1.1,
1999,kukocto01,Toni Kukoč,30,CHI,SF,44,44,1654,18.6,.490,27.5,2.8,3.0,2.1,
1999,hawkihe01,Hersey Hawkins,32,SEA,SG,50,34,1644,14.0,.554,15.1,3.5,0.9,1.2,
1999,johnsla02,Larry Johnson,29,NYK,PF,49,48,1639,14.6,.554,18.1,4.9,1.2,1.3,
1999,oaklech01,Charles Oakley,35,TOR,PF,50,50,1633,10.8,.479,12.8,2.1,-2.2,-0.1,
1999,piercpa01,Paul Pierce,21,BOS,SF,48,47,1632,19.2,.540,23.1,4.9,3.7,2.3,ROY-3
1999,stricro02,Rod Strickland,32,WAS,PG,44,43,1632,20.2,.488,24.0,4.1,3.1,2.1,
1999,ratlith01,Theo Ratliff,25,PHI,PF,50,50,1627,16.9,.539,17.1,5.4,1.3,1.4,DPOY-5;DEF2
1999,majerda01,Dan Majerle,33,MIA,SG,48,48,1624,10.2,.529,11.4,3.5,1.0,1.3,
1999,brownpj01,P.J. Brown,29,MIA,PF,50,50,1611,15.8,.527,18.7,5.1,0.8,1.2,DEF2
1999,gillke01,Kendall Gill,30,NJN,SF,50,47,1606,14.8,.441,20.3,2.6,0.6,1.1,
1999,anderni01,Nick Anderson,31,ORL,SF,47,39,1581,15.3,.493,22.8,3.9,2.1,1.7,
1999,robingl01,Glenn Robinson,26,MIL,SF,47,47,1579,19.7,.523,28.2,4.0,1.9,1.5,MVP-16
1999,vanhoke01,Keith Van Horn,23,NJN,PF,42,42,1576,19.6,.519,28.5,3.7,1.2,1.3,
1999,phillbo01,Bobby Phills,29,CHH,SG,43,43,1574,14.4,.537,20.0,3.0,0.9,1.2,
1999,kittlke01,Kerry Kittles,24,NJN,SG,46,40,1570,13.5,.446,20.5,1.8,0.0,0.8,
1999,guglito01,Tom Gugliotta,29,PHO,PF,43,43,1563,20.0,.545,22.4,5.4,1.8,1.5,
1999,dickemi01,Michael Dickerson,23,HOU,SG,50,50,1558,11.5,.554,16.9,2.2,-2.1,0.0,
1999,wardch01,Charlie Ward,28,NYK,PG,50,50,1556,13.2,.513,15.4,3.1,1.7,1.5,
1999,robinda01,David Robinson,33,SAS,C,49,49,1554,24.9,.564,23.8,8.4,6.7,3.4,MVP-12;DPOY-4
1999,mercero01,Ron Mercer,22,BOS,SG,41,40,1551,13.5,.463,24.2,1.3,-2.3,-0.1,
1999,walkean02,Antoine Walker,22,BOS,PF,42,41,1549,17.0,.476,27.2,2.6,1.0,1.2,
1999,geigema01,Matt Geiger,29,PHI,C,50,40,1540,17.1,.532,21.6,4.7,0.3,0.9,
1999,thorpot01,Otis Thorpe,36,WAS,PF,49,38,1539,15.0,.569,17.2,3.7,-0.3,0.6,
1999,barklch01,Charles Barkley,35,HOU,PF,42,40,1526,23.1,.546,22.2,6.8,4.5,2.5,
1999,grantbr01,Brian Grant,26,POR,PF,48,46,1525,17.0,.571,17.3,5.9,0.7,1.0,
1999,hendece02,Cedric Henderson,23,CLE,SF,50,48,1517,9.9,.460,19.0,0.5,-2.5,-0.2,
1999,elliose01,Sean Elliott,30,SAS,SF,50,50,1509,12.6,.493,19.7,3.5,-0.2,0.7,
1999,tayloma01,Maurice Taylor,22,LAC,PF,46,45,1505,15.2,.505,26.7,0.7,-4.2,-0.9,
1999,armstda01,Darrell Armstrong,30,ORL,PG,50,15,1502,22.2,.575,22.9,6.4,6.7,3.3,MVP-15;MIP-1;6MOY-1
1999,billuch01,Chauncey Billups,22,DEN,SG,45,41,1488,15.1,.547,20.3,2.3,-0.6,0.5,
1999,polynol01,Olden Polynice,34,SEA,C,48,47,1481,11.8,.461,13.7,2.0,-3.6,-0.6,
1999,kempsh01,Shawn Kemp,29,CLE,PF,42,42,1475,23.6,.578,28.9,6.3,4.2,2.3,MVP-11
1999,campbel01,Elden Campbell,30,2TM,C,49,33,1459,18.1,.528,21.3,4.3,-0.1,0.7,
1999,campbel01,Elden Campbell,30,LAL,C,17,1,325,13.4,.491,20.8,0.5,-4.7,-0.2,
1999,campbel01,Elden Campbell,30,CHH,C,32,32,1134,19.4,.538,21.5,3.7,1.2,0.9,
1999,moblecu01,Cuttino Mobley,23,HOU,PG,49,37,1456,12.2,.537,17.2,2.3,-1.1,0.4,
1999,simpkdi01,Dickey Simpkins,26,CHI,C,50,35,1448,13.4,.530,16.3,2.9,-2.5,-0.2,
1999,hornaje01,Jeff Hornacek,35,UTA,SG,48,48,1435,17.8,.575,19.7,5.3,3.4,1.9,
1999,howarju01,Juwan Howard,25,WAS,SF,36,36,1430,17.1,.510,24.6,2.8,0.3,0.8,
1999,smithjo02,Joe Smith,23,MIN,C,43,42,1418,16.6,.486,20.8,3.7,-0.4,0.6,
1999,fortsda01,Danny Fortson,22,DEN,PF,50,38,1417,18.7,.564,18.0,4.4,-1.9,0.0,
1999,dampier01,Erick Dampier,23,GSW,C,50,50,1414,11.8,.439,18.7,1.5,-3.4,-0.5,
1999,wallara01,Rasheed Wallace,24,POR,SF,49,18,1414,16.7,.566,20.5,5.0,2.0,1.4,MVP-16;6MOY-2
1999,stockjo01,John Stockton,36,UTA,PG,50,50,1410,21.9,.571,20.1,6.4,6.1,2.8,NBA3
1999,millsch01,Chris Mills,29,GSW,SF,47,24,1395,13.0,.488,17.6,3.0,0.0,0.7,
1999,potapvi01,Vitaly Potapenko,23,2TM,C,50,44,1394,13.6,.520,19.1,2.2,-2.0,0.0,
1999,potapvi01,Vitaly Potapenko,23,CLE,C,17,12,467,10.5,.485,18.3,0.4,-2.9,-0.1,
1999,potapvi01,Vitaly Potapenko,23,BOS,C,33,32,927,15.1,.535,19.5,1.8,-1.6,0.1,
1999,rideris01,Isaiah Rider,27,POR,SG,47,41,1385,13.7,.486,25.3,2.5,-1.3,0.3,
1999,jacksma01,Mark Jackson,33,IND,PG,49,49,1382,17.9,.513,16.0,3.8,3.0,1.8,MVP-16
1999,longgr01,Grant Long,32,ATL,PF,50,13,1380,15.6,.529,18.3,4.9,1.5,1.2,
1999,davishu01,Hubert Davis,28,DAL,SG,50,21,1378,10.9,.545,15.9,1.6,-2.4,-0.1,
1999,brownde01,Dee Brown,30,TOR,PG,49,0,1377,13.9,.529,19.7,2.5,0.7,1.0,6MOY-5
1999,davisda01,Dale Davis,29,IND,PF,50,50,1374,16.6,.559,13.9,4.5,0.9,1.0,
1999,willico02,Corliss Williamson,25,SAC,SF,50,50,1374,14.7,.517,22.1,2.5,-2.1,-0.1,
1999,portete01,Terry Porter,35,MIA,PG,50,1,1365,16.9,.603,18.4,5.0,2.9,1.7,6MOY-5
1999,trentga01,Gary Trent,24,DAL,PF,45,23,1362,20.8,.510,26.0,4.0,1.2,1.1,
1999,sabonar01,Arvydas Sabonis,34,POR,C,50,48,1349,20.4,.546,21.7,5.8,4.3,2.1,MVP-13
1999,mitchsa01,Sam Mitchell,35,MIN,SF,50,20,1344,14.1,.472,20.6,3.0,-0.9,0.4,
1999,persowe01,Wesley Person,27,CLE,SG,45,42,1342,14.4,.546,18.2,2.6,1.9,1.3,
1999,ostergr01,Greg Ostertag,25,UTA,C,48,48,1340,12.8,.523,10.9,3.8,0.8,0.9,
1999,murrala01,Lamond Murray,25,LAC,SF,50,13,1317,14.3,.473,25.7,0.3,-2.1,0.0,
1999,lynchge01,George Lynch,28,PHI,SF,43,43,1315,12.8,.461,16.0,2.6,0.6,0.9,
1999,smithst01,Steve Smith,29,ATL,SG,36,36,1314,17.9,.526,26.4,4.4,3.1,1.7,MVP-16
1999,ewingpa01,Patrick Ewing,36,NYK,C,38,38,1300,19.4,.491,28.4,3.3,1.9,1.3,
1999,childch01,Chris Childs,31,NYK,PG,48,0,1297,11.1,.544,14.3,2.9,-0.5,0.5,
1999,bradlsh01,Shawn Bradley,26,DAL,C,49,33,1294,19.6,.527,16.1,4.2,2.3,1.4,
1999,eliema01,Mario Elie,35,SAS,SG,47,37,1291,14.5,.593,16.0,4.5,2.3,1.4,
